weekday	month	year	hour	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered
Sunday	January	11	23	1	0	0	2	8.2	11.365	40	7.0015	0	18
Monday	January	11	0	1	1	0	2	8.2	9.85	47	15.0013	1	16
Monday	January	11	1	1	1	0	2	8.2	9.85	44	12.998	1	15
Monday	January	11	2	1	1	0	2	7.38	8.335	43	16.9979	0	8
Monday	January	11	3	1	1	0	2	7.38	9.09	43	12.998	0	2
Monday	January	11	4	1	1	0	2	7.38	9.85	43	8.9981	1	2
Monday	January	11	5	1	1	0	2	7.38	9.85	43	11.0014	0	1
Monday	January	11	6	1	1	0	2	7.38	9.09	43	12.998	0	5
Monday	January	11	7	1	1	0	2	6.56	9.09	50	8.9981	4	9
Monday	January	11	8	1	1	0	2	6.56	7.575	47	15.0013	3	30
Monday	January	11	9	1	1	0	2	6.56	7.575	47	15.0013	8	39
Monday	January	11	10	1	1	0	2	6.56	7.575	50	16.9979	7	50
Monday	January	11	11	1	1	0	2	6.56	7.575	55	12.998	9	55
Monday	January	11	12	1	1	0	2	7.38	9.85	47	8.9981	10	70
Monday	January	11	13	1	1	0	2	7.38	9.85	47	8.9981	13	80
Monday	January	11	14	1	1	0	2	7.38	10.605	43	7.0015	12	74
Monday	January	11	15	1	1	0	2	8.2	10.605	47	11.0014	21	72
Monday	January	11	16	1	1	0	2	8.2	10.605	47	11.0014	6	76
Monday	January	11	17	1	1	0	1	8.2	9.85	51	12.998	4	67
Monday	January	11	18	1	1	0	2	7.38	8.335	55	16.9979	7	85
Monday	January	11	19	1	1	0	3	7.38	9.09	59	12.998	2	58
Monday	January	11	20	1	1	0	3	6.56	7.575	80	12.998	4	29
Monday	January	11	21	1	1	0	3	6.56	7.575	80	12.998	3	24
Monday	January	11	22	1	1	0	3	5.74	6.06	93	16.9979	0	13
Monday	January	11	23	1	1	0	3	6.56	6.82	86	19.0012	1	3
Tuesday	January	11	12	1	0	1	2	8.2	9.09	86	22.0028	0	3
Tuesday	January	11	13	1	0	1	2	8.2	9.85	86	15.0013	0	22
Tuesday	January	11	14	1	0	1	2	9.02	11.365	80	11.0014	2	26
Tuesday	January	11	15	1	0	1	2	9.02	11.365	87	11.0014	3	32
Tuesday	January	11	16	1	0	1	2	9.02	11.365	87	12.998	0	61
Tuesday	January	11	17	1	0	1	2	9.02	11.365	82	12.998	1	124
Tuesday	January	11	18	1	0	1	2	9.02	11.365	80	11.0014	1	132
Tuesday	January	11	19	1	0	1	2	9.02	11.365	80	8.9981	1	98
Tuesday	January	11	20	1	0	1	2	9.02	13.635	87	0	0	83
Tuesday	January	11	21	1	0	1	2	9.02	12.12	93	7.0015	0	41
Tuesday	January	11	22	1	0	1	2	9.02	12.88	93	6.0032	0	33
Tuesday	January	11	23	1	0	1	2	9.02	13.635	93	0	1	19
Wednesday	January	11	0	1	0	1	2	9.02	13.635	93	0	0	3
Wednesday	January	11	1	1	0	1	3	9.02	11.365	93	8.9981	1	6
Wednesday	January	11	2	1	0	1	3	9.02	11.365	93	8.9981	0	3
Wednesday	January	11	4	1	0	1	3	9.02	11.365	93	8.9981	1	1
Wednesday	January	11	5	1	0	1	2	9.02	12.88	93	6.0032	0	7
Wednesday	January	11	6	1	0	1	2	9.02	12.88	93	6.0032	0	32
Wednesday	January	11	7	1	0	1	2	9.84	12.88	92	7.0015	1	89
Wednesday	January	11	8	1	0	1	2	9.84	12.88	93	7.0015	1	196
Wednesday	January	11	9	1	0	1	2	9.84	12.88	93	7.0015	2	107
Wednesday	January	11	10	1	0	1	2	10.66	13.635	93	8.9981	1	46
Wednesday	January	11	11	1	0	1	2	11.48	15.15	87	6.0032	5	47
Wednesday	January	11	12	1	0	1	2	12.3	15.91	81	6.0032	5	65
Wednesday	January	11	13	1	0	1	1	16.4	20.455	62	19.0012	11	67
Wednesday	January	11	14	1	0	1	1	16.4	20.455	58	16.9979	7	68
Wednesday	January	11	15	1	0	1	1	16.4	20.455	54	19.0012	4	78
Wednesday	January	11	16	1	0	1	1	15.58	19.695	58	26.0027	10	94
Wednesday	January	11	17	1	0	1	1	14.76	16.665	57	22.0028	7	190
Wednesday	January	11	18	1	0	1	1	13.94	15.91	61	19.0012	5	156
Wednesday	January	11	19	1	0	1	1	13.12	14.395	57	27.9993	4	108
Wednesday	January	11	20	1	0	1	1	13.12	15.15	49	19.9995	2	74
Wednesday	January	11	21	1	0	1	1	13.12	14.395	49	27.9993	4	55
Wednesday	January	11	22	1	0	1	1	12.3	15.15	52	11.0014	6	53
Wednesday	January	11	23	1	0	1	1	12.3	13.635	52	31.0009	1	27
Tuesday	February	11	0	1	0	1	2	6.56	9.09	64	7.0015	2	6
Tuesday	February	11	1	1	0	1	2	6.56	9.09	69	7.0015	0	3
Tuesday	February	11	2	1	0	1	2	6.56	11.365	69	0	0	2
Tuesday	February	11	3	1	0	1	2	6.56	11.365	69	0	0	2
Tuesday	February	11	5	1	0	1	3	5.74	10.605	93	0	0	3
Tuesday	February	11	6	1	0	1	3	5.74	10.605	93	0	0	22
Tuesday	February	11	7	1	0	1	3	6.56	11.365	93	0	0	52
Tuesday	February	11	8	1	0	1	3	6.56	11.365	93	0	3	132
Tuesday	February	11	9	1	0	1	2	6.56	11.365	93	0	2	114
Tuesday	February	11	10	1	0	1	2	6.56	11.365	93	0	0	47
Tuesday	February	11	11	1	0	1	2	7.38	12.12	86	0	2	49
Tuesday	February	11	12	1	0	1	2	8.2	12.88	86	0	2	53
Tuesday	February	11	13	1	0	1	2	8.2	12.88	86	0	3	49
Tuesday	February	11	14	1	0	1	2	9.02	12.88	80	6.0032	5	49
Tuesday	February	11	15	1	0	1	2	9.84	14.395	75	0	7	45
Tuesday	February	11	16	1	0	1	2	9.84	12.12	75	8.9981	3	61
Tuesday	February	11	17	1	0	1	2	9.84	14.395	75	0	4	172
Tuesday	February	11	18	1	0	1	2	9.84	12.88	81	7.0015	3	165
Tuesday	February	11	19	1	0	1	2	9.84	12.12	81	8.9981	3	105
Tuesday	February	11	20	1	0	1	2	9.02	11.365	87	8.9981	5	69
Tuesday	February	11	21	1	0	1	2	9.02	11.365	87	8.9981	0	64
Tuesday	February	11	22	1	0	1	2	9.02	12.88	87	6.0032	2	34
Tuesday	February	11	23	1	0	1	3	8.2	9.85	93	12.998	1	15
Wednesday	February	11	0	1	0	1	3	9.02	12.12	93	7.0015	0	2
Wednesday	February	11	1	1	0	1	3	9.02	11.365	93	12.998	0	3
Wednesday	February	11	2	1	0	1	3	9.02	11.365	93	8.9981	4	0
Wednesday	February	11	3	1	0	1	3	9.02	11.365	93	8.9981	0	1
Wednesday	February	11	4	1	0	1	3	9.02	10.605	93	19.0012	0	1
Wednesday	February	11	5	1	0	1	3	9.02	12.12	93	7.0015	0	3
Wednesday	February	11	6	1	0	1	3	9.02	12.12	93	7.0015	1	17
Wednesday	February	11	7	1	0	1	3	9.02	10.605	93	15.0013	1	48
Wednesday	February	11	8	1	0	1	3	9.02	10.605	93	15.0013	1	154
Wednesday	February	11	9	1	0	1	2	9.84	12.88	93	6.0032	4	119
Wednesday	February	11	10	1	0	1	2	9.02	13.635	100	0	2	59
Wednesday	February	11	11	1	0	1	2	9.84	11.365	93	12.998	5	47
Wednesday	February	11	12	1	0	1	2	9.84	11.365	93	15.0013	3	61
Wednesday	February	11	13	1	0	1	1	13.94	16.665	93	11.0014	1	74
Wednesday	February	11	14	1	0	1	1	15.58	19.695	82	26.0027	2	61
Wednesday	February	11	15	1	0	1	1	15.58	19.695	76	22.0028	10	66
Wednesday	February	11	16	1	0	1	1	14.76	16.665	71	19.9995	8	95
Wednesday	February	11	17	1	0	1	1	14.76	15.91	53	35.0008	7	183
Wednesday	February	11	18	1	0	1	1	13.94	14.395	42	36.9974	7	175
Wednesday	February	11	19	1	0	1	1	11.48	12.12	45	32.9975	3	88
Wednesday	February	11	20	1	0	1	1	9.84	9.85	48	36.9974	4	71
Wednesday	February	11	21	1	0	1	1	9.02	9.85	47	22.0028	1	62
Wednesday	February	11	22	1	0	1	1	9.02	10.605	44	16.9979	5	35
Wednesday	February	11	23	1	0	1	1	8.2	8.335	44	30.0026	3	29
Thursday	February	11	0	1	0	1	1	8.2	8.335	40	30.0026	1	11
Thursday	February	11	1	1	0	1	1	8.2	7.575	44	35.0008	0	5
Thursday	February	11	2	1	0	1	1	7.38	8.335	43	16.9979	0	2
Thursday	February	11	3	1	0	1	1	7.38	8.335	43	16.9979	0	1
Thursday	February	11	5	1	0	1	1	6.56	6.82	50	19.9995	0	2
Thursday	February	11	6	1	0	1	1	6.56	6.82	43	23.9994	0	39
Thursday	February	11	7	1	0	1	1	5.74	6.06	50	22.0028	1	86
Thursday	February	11	8	1	0	1	1	5.74	6.06	50	23.9994	4	184
Thursday	February	11	9	1	0	1	1	6.56	6.82	47	19.9995	6	127
Thursday	February	11	10	1	0	1	1	7.38	7.575	43	22.0028	2	50
Thursday	February	11	11	1	0	1	1	7.38	6.82	43	30.0026	9	55
Thursday	February	11	12	1	0	1	1	8.2	9.09	40	23.9994	2	67
Thursday	February	11	13	1	0	1	1	8.2	8.335	40	27.9993	4	47
Thursday	February	11	14	1	0	1	1	9.02	9.85	37	26.0027	4	43
Thursday	February	11	15	1	0	1	1	9.02	9.85	37	22.0028	4	56
Thursday	February	11	16	1	0	1	1	9.02	10.605	37	16.9979	5	73
Thursday	February	11	17	1	0	1	1	8.2	9.85	40	12.998	5	170
Thursday	February	11	18	1	0	1	1	8.2	10.605	40	11.0014	2	145
Thursday	February	11	19	1	0	1	1	8.2	12.88	40	0	4	92
Thursday	February	11	20	1	0	1	1	8.2	11.365	47	6.0032	1	108
Thursday	February	11	21	1	0	1	1	7.38	10.605	55	7.0015	1	53
Thursday	February	11	22	1	0	1	1	7.38	10.605	51	6.0032	2	39
Thursday	February	11	23	1	0	1	1	8.2	11.365	47	7.0015	4	34
Friday	February	11	0	1	0	1	2	8.2	12.88	44	0	3	10
Friday	February	11	1	1	0	1	2	6.56	11.365	59	0	0	7
Friday	February	11	2	1	0	1	2	5.74	8.335	63	7.0015	0	1
Friday	February	11	3	1	0	1	2	5.74	8.335	63	7.0015	0	1
Friday	February	11	5	1	0	1	2	5.74	7.575	63	8.9981	0	7
Friday	February	11	6	1	0	1	2	6.56	11.365	55	0	2	26
Friday	February	11	7	1	0	1	1	5.74	10.605	59	0	0	87
Friday	February	11	8	1	0	1	1	5.74	7.575	74	8.9981	3	217
Friday	February	11	9	1	0	1	2	6.56	9.09	80	8.9981	3	124
Friday	February	11	10	1	0	1	2	8.2	10.605	51	8.9981	5	46
Friday	February	11	11	1	0	1	1	9.02	11.365	51	11.0014	3	61
Friday	February	11	12	1	0	1	2	9.84	12.12	48	11.0014	8	78
Friday	February	11	13	1	0	1	2	10.66	12.88	50	15.0013	9	73
Friday	February	11	14	1	0	1	2	11.48	13.635	45	11.0014	15	76
Friday	February	11	15	1	0	1	2	11.48	13.635	48	16.9979	9	81
Friday	February	11	16	1	0	1	2	12.3	14.395	42	15.0013	8	91
Friday	February	11	17	1	0	1	2	10.66	13.635	56	8.9981	10	195
Friday	February	11	18	1	0	1	2	9.84	12.88	60	7.0015	3	152
Friday	February	11	19	1	0	1	2	9.84	12.12	65	8.9981	1	102
Friday	February	11	20	1	0	1	2	9.84	12.12	65	11.0014	2	69
Friday	February	11	21	1	0	1	2	9.84	12.12	70	11.0014	2	41
Friday	February	11	22	1	0	1	2	9.84	12.12	65	11.0014	1	45
Friday	February	11	23	1	0	1	2	9.84	12.12	70	8.9981	1	30
Saturday	February	11	0	1	0	0	2	9.84	12.12	70	11.0014	3	36
Saturday	February	11	1	1	0	0	2	9.84	12.12	65	11.0014	1	17
Saturday	February	11	2	1	0	0	2	9.84	12.12	75	11.0014	5	12
Saturday	February	11	3	1	0	0	2	9.84	12.12	75	11.0014	1	10
Saturday	February	11	4	1	0	0	3	9.02	11.365	93	8.9981	0	8
Saturday	February	11	5	1	0	0	3	8.2	11.365	100	6.0032	0	9
Saturday	February	11	6	1	0	0	3	8.2	12.88	100	0	0	4
Saturday	February	11	7	1	0	0	3	9.02	12.88	93	6.0032	0	4
Saturday	February	11	8	1	0	0	3	8.2	11.365	100	6.0032	0	10
Saturday	February	11	9	1	0	0	3	8.2	11.365	100	6.0032	3	17
Saturday	February	11	10	1	0	0	3	8.2	10.605	100	8.9981	3	31
Saturday	February	11	11	1	0	0	3	9.02	11.365	100	8.9981	1	46
Saturday	February	11	12	1	0	0	3	9.02	11.365	100	11.0014	10	42
Saturday	February	11	13	1	0	0	3	9.02	11.365	100	11.0014	10	62
Saturday	February	11	14	1	0	0	3	9.02	13.635	100	0	5	50
Saturday	February	11	15	1	0	0	3	9.02	13.635	100	0	11	49
Saturday	February	11	16	1	0	0	3	9.02	11.365	100	8.9981	8	63
Saturday	February	11	17	1	0	0	2	9.84	10.605	100	19.0012	14	64
Saturday	February	11	18	1	0	0	2	11.48	12.12	93	30.0026	2	81
Saturday	February	11	19	1	0	0	2	11.48	12.12	93	30.0026	6	78
Saturday	February	11	20	1	0	0	1	12.3	14.395	87	16.9979	5	64
Saturday	February	11	21	1	0	0	1	10.66	12.88	100	12.998	3	53
Saturday	February	11	22	1	0	0	1	10.66	13.635	93	8.9981	2	43
Saturday	February	11	23	1	0	0	1	10.66	12.88	93	15.0013	7	52
Sunday	February	11	0	1	0	0	1	10.66	12.88	70	12.998	2	37
Sunday	February	11	1	1	0	0	1	10.66	11.365	65	27.9993	4	40
Sunday	February	11	2	1	0	0	1	10.66	11.365	60	22.0028	0	20
Sunday	February	11	3	1	0	0	1	10.66	14.395	60	6.0032	3	10
Sunday	February	11	4	1	0	0	1	10.66	11.365	60	23.9994	0	2
Sunday	February	11	5	1	0	0	1	10.66	12.88	60	15.0013	0	1
Sunday	February	11	6	1	0	0	1	10.66	12.88	60	15.0013	0	1
Sunday	February	11	7	1	0	0	1	9.84	12.12	65	11.0014	0	8
Sunday	February	11	8	1	0	0	1	9.84	12.88	65	7.0015	2	21
Sunday	February	11	9	1	0	0	1	11.48	14.395	56	7.0015	7	38
Sunday	February	11	10	1	0	0	1	12.3	14.395	52	16.9979	15	74
Sunday	February	11	11	1	0	0	1	13.12	15.15	49	16.9979	28	89
Sunday	February	11	12	1	0	0	1	13.94	16.665	46	0	48	126
Sunday	February	11	13	1	0	0	1	13.94	18.18	46	0	47	135
Sunday	February	11	14	1	0	0	1	13.94	17.425	46	6.0032	47	114
Sunday	February	11	15	1	0	0	1	13.94	17.425	46	6.0032	52	130
Sunday	February	11	16	1	0	0	1	13.94	17.425	49	7.0015	42	115
Sunday	February	11	17	1	0	0	1	13.94	18.18	46	0	24	97
Sunday	February	11	18	1	0	0	1	12.3	15.15	56	11.0014	13	65
Sunday	February	11	19	1	0	0	1	11.48	14.395	61	8.9981	1	20
Sunday	February	11	20	1	0	0	1	11.48	14.395	61	7.0015	5	21
Sunday	February	11	21	1	0	0	1	10.66	15.15	60	0	5	22
Sunday	February	11	22	1	0	0	1	10.66	15.15	60	0	5	57
Sunday	February	11	23	1	0	0	1	9.84	14.395	65	0	4	26
Monday	February	11	0	1	0	1	1	9.84	14.395	65	0	1	14
Monday	February	11	1	1	0	1	1	9.02	13.635	75	0	1	4
Monday	February	11	2	1	0	1	1	8.2	12.88	80	0	0	3
Monday	February	11	3	1	0	1	1	8.2	12.88	86	0	0	1
Monday	February	11	4	1	0	1	1	8.2	12.88	86	0	1	1
Monday	February	11	5	1	0	1	1	8.2	12.88	86	0	1	9
Monday	February	11	6	1	0	1	1	7.38	12.12	93	0	1	29
Monday	February	11	7	1	0	1	1	7.38	12.12	86	0	6	89
Monday	February	11	8	1	0	1	2	6.56	11.365	100	0	7	223
Monday	February	11	9	1	0	1	1	9.02	13.635	80	0	3	115
Monday	February	11	10	1	0	1	1	9.84	12.88	75	7.0015	6	49
Monday	February	11	11	1	0	1	1	12.3	15.91	65	6.0032	11	36
Monday	February	11	12	1	0	1	2	13.12	17.425	62	0	7	59
Monday	February	11	13	1	0	1	2	14.76	18.18	57	6.0032	10	54
Monday	February	11	14	1	0	1	2	14.76	18.18	57	6.0032	8	52
Monday	February	11	15	1	0	1	2	15.58	19.695	54	6.0032	4	46
Monday	February	11	16	1	0	1	2	14.76	17.425	57	8.9981	16	98
Monday	February	11	17	1	0	1	2	13.12	15.91	70	11.0014	9	207
Monday	February	11	18	1	0	1	2	13.94	16.665	66	8.9981	5	170
Monday	February	11	19	1	0	1	2	13.12	17.425	70	0	5	123
Monday	February	11	20	1	0	1	2	13.12	16.665	70	7.0015	6	82
Monday	February	11	21	1	0	1	1	13.12	17.425	70	0	3	75
Monday	February	11	22	1	0	1	1	11.48	15.15	81	6.0032	3	34
Monday	February	11	23	1	0	1	2	12.3	16.665	81	0	6	19
Tuesday	February	11	0	1	0	1	2	11.48	15.91	87	0	4	6
Tuesday	February	11	1	1	0	1	2	11.48	15.91	87	0	0	4
Tuesday	February	11	2	1	0	1	2	10.66	13.635	93	7.0015	1	1
Tuesday	February	11	3	1	0	1	3	11.48	13.635	93	11.0014	0	1
Tuesday	February	11	4	1	0	1	1	10.66	12.88	93	11.0014	0	3
Tuesday	February	11	5	1	0	1	1	10.66	11.365	81	22.0028	0	2
Tuesday	February	11	6	1	0	1	1	10.66	11.365	70	22.0028	0	39
Tuesday	February	11	7	1	0	1	1	9.84	9.85	65	27.9993	3	97
Tuesday	February	11	8	1	0	1	1	9.84	9.85	56	32.9975	7	236
Tuesday	February	11	9	1	0	1	1	9.84	9.85	52	32.9975	7	128
Tuesday	February	11	10	1	0	1	1	9.02	9.09	47	36.9974	4	44
Tuesday	February	11	11	1	0	1	1	9.02	9.09	47	31.0009	1	49
Tuesday	February	11	12	1	0	1	1	9.84	9.85	38	32.9975	2	63
Tuesday	February	11	13	1	0	1	2	9.84	9.85	32	30.0026	2	48
Tuesday	February	11	14	1	0	1	1	9.02	9.85	37	27.9993	3	61
Tuesday	February	11	15	1	0	1	1	9.02	9.85	35	26.0027	6	45
Tuesday	February	11	16	1	0	1	1	9.02	9.09	35	35.0008	4	79
Tuesday	February	11	17	1	0	1	1	9.02	9.09	32	39.0007	4	172
Tuesday	February	11	18	1	0	1	1	8.2	9.09	32	26.0027	1	151
Tuesday	February	11	19	1	0	1	1	6.56	6.06	40	31.0009	1	100
Tuesday	February	11	20	1	0	1	1	6.56	6.82	40	22.0028	3	53
Tuesday	February	11	21	1	0	1	1	5.74	5.305	33	31.0009	8	46
Tuesday	February	11	22	1	0	1	1	4.92	5.305	33	23.9994	0	29
Tuesday	February	11	23	1	0	1	1	4.92	5.305	33	22.0028	3	9
Wednesday	February	11	0	1	0	1	1	4.1	3.79	36	23.9994	0	17
Wednesday	February	11	1	1	0	1	1	4.1	5.305	36	15.0013	0	7
Wednesday	February	11	2	1	0	1	1	3.28	3.79	38	19.0012	1	2
Wednesday	February	11	3	1	0	1	1	2.46	3.79	45	8.9981	0	2
Wednesday	February	11	5	1	0	1	1	2.46	5.305	45	7.0015	0	7
Wednesday	February	11	6	1	0	1	1	2.46	7.575	45	0	0	43
Wednesday	February	11	7	1	0	1	1	2.46	5.305	49	7.0015	4	95
Wednesday	February	11	8	1	0	1	1	4.1	6.82	42	0	1	198
Wednesday	February	11	9	1	0	1	1	4.92	6.82	39	11.0014	4	119
Wednesday	February	11	10	1	0	1	1	5.74	9.09	36	0	8	51
Wednesday	February	11	11	1	0	1	2	5.74	7.575	43	11.0014	1	40
Wednesday	February	11	12	1	0	1	2	7.38	9.09	40	15.0013	4	57
Wednesday	February	11	13	1	0	1	1	7.38	8.335	40	16.9979	2	67
Wednesday	February	11	14	1	0	1	1	8.2	9.09	34	19.9995	2	56
Wednesday	February	11	15	1	0	1	2	8.2	9.09	34	19.0012	3	61
Wednesday	February	11	16	1	0	1	2	8.2	9.85	37	16.9979	7	72
Wednesday	February	11	17	1	0	1	2	8.2	9.85	34	16.9979	9	157
Wednesday	February	11	18	1	0	1	2	7.38	8.335	47	19.9995	2	168
Wednesday	February	11	19	1	0	1	3	5.74	6.06	86	16.9979	1	87
Wednesday	February	11	20	1	0	1	3	5.74	7.575	86	11.0014	0	84
Wednesday	February	11	21	1	0	1	2	5.74	7.575	86	11.0014	0	83
Wednesday	February	11	22	1	0	1	3	6.56	8.335	80	11.0014	4	42
Wednesday	February	11	23	1	0	1	3	6.56	7.575	80	12.998	0	37
Thursday	February	11	0	1	0	1	3	5.74	6.82	86	12.998	0	16
Thursday	February	11	1	1	0	1	3	5.74	7.575	80	8.9981	0	7
Thursday	February	11	2	1	0	1	3	5.74	7.575	80	8.9981	0	3
Thursday	February	11	4	1	0	1	2	5.74	6.82	59	15.0013	0	1
Thursday	February	11	5	1	0	1	2	4.92	6.06	50	15.0013	0	6
Thursday	February	11	6	1	0	1	2	4.92	6.06	54	19.0012	0	26
Thursday	February	11	7	1	0	1	1	4.1	3.79	50	27.9993	0	99
Thursday	February	11	8	1	0	1	1	4.1	3.79	49	22.0028	5	173
Thursday	February	11	9	1	0	1	1	4.92	5.305	42	23.9994	1	121
Thursday	February	11	10	1	0	1	1	4.92	5.305	42	19.9995	1	34
Thursday	February	11	11	1	0	1	1	5.74	6.06	39	23.9994	1	44
Thursday	February	11	12	1	0	1	1	6.56	6.82	34	26.0027	4	65
Thursday	February	11	13	1	0	1	1	7.38	8.335	29	19.9995	3	59
Thursday	February	11	14	1	0	1	1	8.2	9.09	27	19.0012	6	42
Thursday	February	11	15	1	0	1	1	8.2	9.85	25	16.9979	0	50
Thursday	February	11	16	1	0	1	1	8.2	9.09	27	19.9995	4	76
Thursday	February	11	17	1	0	1	1	7.38	9.09	26	12.998	6	159
Thursday	February	11	18	1	0	1	1	6.56	9.09	28	8.9981	3	157
Thursday	February	11	19	1	0	1	1	5.74	8.335	28	7.0015	2	110
Thursday	February	11	20	1	0	1	1	5.74	9.09	31	6.0032	4	93
Thursday	February	11	21	1	0	1	1	5.74	10.605	39	0	2	70
Thursday	February	11	22	1	0	1	1	4.92	9.85	39	0	4	47
Thursday	February	11	23	1	0	1	1	4.92	7.575	42	7.0015	1	33
Friday	February	11	0	1	0	1	1	4.1	6.82	49	7.0015	2	12
Friday	February	11	1	1	0	1	1	4.1	6.82	54	6.0032	1	6
Friday	February	11	2	1	0	1	1	4.1	6.82	54	6.0032	0	3
Friday	February	11	5	1	0	1	1	3.28	6.06	63	6.0032	0	4
Friday	February	11	6	1	0	1	1	4.1	9.09	68	0	1	23
Friday	February	11	7	1	0	1	1	3.28	8.335	73	0	1	73
Friday	February	11	8	1	0	1	1	4.1	6.06	74	11.0014	4	212
Friday	February	11	9	1	0	1	1	4.92	6.06	74	15.0013	8	132
Friday	February	11	10	1	0	1	1	5.74	6.82	69	12.998	5	39
Friday	February	11	11	1	0	1	1	9.02	11.365	47	8.9981	12	52
Friday	February	11	12	1	0	1	1	9.02	11.365	47	8.9981	7	64
Friday	February	11	13	1	0	1	1	9.84	11.365	35	12.998	21	89
Friday	February	11	14	1	0	1	1	12.3	14.395	26	16.9979	17	67
Friday	February	11	15	1	0	1	1	13.12	15.91	21	11.0014	12	62
Friday	February	11	16	1	0	1	1	12.3	14.395	28	12.998	14	111
Friday	February	11	17	1	0	1	1	12.3	16.665	24	0	18	193
Friday	February	11	18	1	0	1	1	11.48	15.91	28	0	9	165
Friday	February	11	19	1	0	1	1	10.66	15.15	33	0	7	94
Friday	February	11	20	1	0	1	1	9.02	11.365	55	8.9981	2	61
Friday	February	11	21	1	0	1	1	8.2	10.605	59	8.9981	1	46
Friday	February	11	22	1	0	1	1	8.2	11.365	64	6.0032	2	41
Friday	February	11	23	1	0	1	1	7.38	12.12	69	0	5	48
Saturday	February	11	0	1	0	0	1	6.56	9.85	69	6.0032	3	27
Saturday	February	11	1	1	0	0	1	5.74	10.605	86	0	2	22
Saturday	February	11	2	1	0	0	1	5.74	10.605	80	0	2	13
Saturday	February	11	3	1	0	0	1	4.92	9.85	80	0	3	7
Saturday	February	11	4	1	0	0	1	4.92	8.335	74	6.0032	0	4
Saturday	February	11	5	1	0	0	1	4.92	8.335	74	6.0032	0	1
Saturday	February	11	6	1	0	0	1	4.92	6.82	93	12.998	1	1
Saturday	February	11	7	1	0	0	1	4.92	7.575	80	7.0015	2	9
Saturday	February	11	8	1	0	0	1	5.74	7.575	86	8.9981	2	28
Saturday	February	11	9	1	0	0	1	6.56	9.09	64	8.9981	5	38
Saturday	February	11	10	1	0	0	1	9.02	10.605	41	16.9979	13	71
Saturday	February	11	11	1	0	0	1	12.3	13.635	28	22.0028	30	84
Saturday	February	11	12	1	0	0	1	12.3	13.635	39	31.0009	27	93
Saturday	February	11	13	1	0	0	1	12.3	13.635	39	27.9993	32	103
Saturday	February	11	14	1	0	0	1	13.94	15.91	31	19.0012	30	90
Saturday	February	11	15	1	0	0	1	13.94	15.15	29	27.9993	47	127
Saturday	February	11	16	1	0	0	1	13.94	15.15	29	27.9993	42	103
Saturday	February	11	17	1	0	0	1	13.12	14.395	31	35.0008	24	113
Saturday	February	11	18	1	0	0	1	11.48	12.88	38	22.0028	4	60
Saturday	February	11	19	1	0	0	1	11.48	13.635	38	11.0014	2	39
Saturday	February	11	20	1	0	0	1	10.66	12.88	41	15.0013	1	39
Saturday	February	11	21	1	0	0	1	10.66	15.15	41	0	9	42
Saturday	February	11	22	1	0	0	1	9.84	12.88	44	6.0032	6	39
Saturday	February	11	23	1	0	0	1	9.02	11.365	51	8.9981	1	31
Sunday	February	11	0	1	0	0	1	8.2	11.365	64	7.0015	5	34
Sunday	February	11	1	1	0	0	1	8.2	11.365	59	6.0032	1	23
Sunday	February	11	2	1	0	0	2	8.2	11.365	75	6.0032	1	19
Sunday	February	11	3	1	0	0	2	8.2	11.365	69	7.0015	4	8
Sunday	February	11	4	1	0	0	2	8.2	10.605	69	11.0014	0	2
Sunday	February	11	6	1	0	0	2	8.2	10.605	69	8.9981	2	3
Sunday	February	11	7	1	0	0	2	9.02	13.635	55	0	0	3
Sunday	February	11	8	1	0	0	2	9.02	11.365	64	12.998	1	11
Sunday	February	11	9	1	0	0	2	9.84	11.365	60	15.0013	12	35
Sunday	February	11	10	1	0	0	1	12.3	13.635	45	22.0028	19	86
Sunday	February	11	11	1	0	0	1	13.12	14.395	39	30.0026	26	86
Sunday	February	11	12	1	0	0	1	14.76	15.91	32	31.0009	58	94
Sunday	February	11	13	1	0	0	1	15.58	19.695	29	23.9994	62	92
Sunday	February	11	14	1	0	0	2	16.4	20.455	30	27.9993	51	110
Sunday	February	11	15	1	0	0	2	16.4	20.455	30	19.9995	40	122
Sunday	February	11	16	1	0	0	2	17.22	21.21	28	22.0028	28	106
Sunday	February	11	17	1	0	0	1	17.22	21.21	28	22.0028	30	95
Sunday	February	11	18	1	0	0	1	16.4	20.455	32	19.9995	17	78
Sunday	February	11	19	1	0	0	1	16.4	20.455	35	19.0012	11	50
Sunday	February	11	20	1	0	0	1	16.4	20.455	35	22.0028	15	32
Sunday	February	11	21	1	0	0	1	16.4	20.455	35	23.9994	6	45
Sunday	February	11	22	1	0	0	1	16.4	20.455	35	19.9995	5	31
Sunday	February	11	23	1	0	0	1	16.4	20.455	35	23.9994	3	27
Monday	February	11	0	1	0	1	1	15.58	19.695	37	23.9994	3	8
Monday	February	11	1	1	0	1	1	15.58	19.695	37	23.9994	1	6
Monday	February	11	2	1	0	1	1	14.76	16.665	40	19.9995	0	2
Monday	February	11	3	1	0	1	1	13.94	15.91	46	15.0013	1	1
Monday	February	11	4	1	0	1	1	13.12	15.15	53	19.0012	0	2
Monday	February	11	5	1	0	1	1	13.12	15.15	53	19.0012	0	3
Monday	February	11	6	1	0	1	1	13.94	15.15	46	19.9995	1	25
Monday	February	11	7	1	0	1	1	13.94	15.15	46	19.9995	2	96
